Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Type,Size
38,2012-03-02,52.27,4.178,130.6457931,12.187,False,C,39690
38,2012-03-09,54.54,4.25,130.7413793,12.187,False,C,39690
38,2012-03-16,64.44,4.273,130.8261935,12.187,False,C,39690
38,2012-03-23,56.26,4.038,130.8966452,12.187,False,C,39690
38,2012-03-30,64.36,4.294,130.9670968,12.187,False,C,39690
38,2012-04-06,64.05,4.121,131.0375484,11.627,False,C,39690
38,2012-04-13,64.28,4.254,131.108,11.627,False,C,39690
38,2012-04-20,66.73,4.222,131.1173333,11.627,False,C,39690
38,2012-04-27,77.99,4.193,131.1266667,11.627,False,C,39690
38,2012-05-04,76.03,4.171,131.136,11.627,False,C,39690
38,2012-05-11,77.27,4.186,131.1453333,11.627,False,C,39690
38,2012-05-18,84.51,4.11,131.0983226,11.627,False,C,39690
38,2012-05-25,83.84,4.293,131.0287742,11.627,False,C,39690
38,2012-06-01,78.11,4.277,130.9592258,11.627,False,C,39690
38,2012-06-08,84.83,4.103,130.8896774,11.627,False,C,39690
38,2012-06-15,85.94,4.144,130.8295333,11.627,False,C,39690
38,2012-06-22,91.61,4.014,130.7929,11.627,False,C,39690
38,2012-06-29,90.47,3.875,130.7562667,11.627,False,C,39690
38,2012-07-06,89.13,3.765,130.7196333,10.926,False,C,39690
38,2012-07-13,95.61,3.723,130.683,10.926,False,C,39690
38,2012-07-20,85.53,3.726,130.7012903,10.926,False,C,39690
38,2012-07-27,93.47,3.769,130.7195806,10.926,False,C,39690
38,2012-08-03,88.16,3.76,130.737871,10.926,False,C,39690
38,2012-08-10,95.91,3.811,130.7561613,10.926,False,C,39690
38,2012-08-17,94.87,4.002,130.7909677,10.926,False,C,39690
38,2012-08-24,85.32,4.055,130.8381613,10.926,False,C,39690
38,2012-08-31,89.78,4.093,130.8853548,10.926,False,C,39690
38,2012-09-07,88.52,4.124,130.9325484,10.926,True,C,39690
38,2012-09-14,83.64,4.133,130.9776667,10.926,False,C,39690
38,2012-09-21,82.97,4.125,131.0103333,10.926,False,C,39690
38,2012-09-28,81.22,3.966,131.043,10.926,False,C,39690
38,2012-10-05,81.61,3.966,131.0756667,10.199,False,C,39690
38,2012-10-12,71.74,4.468,131.1083333,10.199,False,C,39690
38,2012-10-19,68.66,4.449,131.1499677,10.199,False,C,39690
38,2012-10-26,65.95,4.301,131.1930968,10.199,False,C,39690
38,2012-11-02,63.22,4.099,131.2362258,10.199,False,C,39690
38,2012-11-09,65.31,3.951,131.2793548,10.199,False,C,39690
38,2012-11-16,49.39,3.834,131.3258,10.199,False,C,39690
38,2012-11-23,58.07,3.759,131.3766667,10.199,True,C,39690
38,2012-11-30,57.03,3.581,131.4275333,10.199,False,C,39690
38,2012-12-07,57.83,3.668,131.4784,10.199,False,C,39690
38,2012-12-14,49.74,3.467,131.537,10.199,False,C,39690
38,2012-12-21,42.83,3.393,131.642,10.199,False,C,39690
38,2012-12-28,43.35,3.48,131.747,10.199,True,C,39690
38,2013-01-04,38.8,3.51,131.852,9.91,False,C,39690
38,2013-01-11,44.59,3.542,131.957,9.91,False,C,39690
38,2013-01-18,36.49,3.545,132.030871,9.91,False,C,39690
38,2013-01-25,49.21,3.337,132.0922903,9.91,False,C,39690
38,2013-02-01,49.54,3.6,132.1537097,9.91,False,C,39690
38,2013-02-08,54.96,3.795,132.215129,9.91,True,C,39690
38,2013-02-15,47.12,3.924,132.2725714,9.91,False,C,39690
38,2013-02-22,49.57,4.031,132.3200714,9.91,False,C,39690
38,2013-03-01,48.08,4.109,132.3675714,9.91,False,C,39690
38,2013-03-08,60.4,3.874,132.4150714,9.91,False,C,39690
38,2013-03-15,61.7,4.104,132.4668065,9.91,False,C,39690
38,2013-03-22,68.75,4.062,132.529129,9.91,False,C,39690
38,2013-03-29,62.86,4.016,132.5914516,9.91,False,C,39690
38,2013-04-05,69.47,3.998,132.6537742,9.874,False,C,39690
38,2013-04-12,65.6,3.981,132.7160968,9.874,False,C,39690
38,2013-04-19,64.35,3.76,132.7160968,9.874,False,C,39690
38,2013-04-26,70.74,3.889,132.7160968,9.874,False,C,39690
38,2013-05-03,76.84,3.671,,,False,C,39690
38,2013-05-10,70.18,3.689,,,False,C,39690
38,2013-05-17,83.43,3.809,,,False,C,39690
38,2013-05-24,77.87,3.835,,,False,C,39690
38,2013-05-31,81.08,3.829,,,False,C,39690
38,2013-06-07,89.89,3.789,,,False,C,39690
38,2013-06-14,92.14,3.771,,,False,C,39690
38,2013-06-21,87.28,3.766,,,False,C,39690
38,2013-06-28,89.94,3.781,,,False,C,39690
38,2013-07-05,101.95,3.753,,,False,C,39690
38,2013-07-12,92.61,3.737,,,False,C,39690
38,2013-07-19,93.75,3.823,,,False,C,39690
38,2013-07-26,90.27,3.865,,,False,C,39690
39,2010-02-05,44.3,2.572,209.8529663,8.554,False,A,184109
39,2010-02-12,44.58,2.548,209.9970208,8.554,True,A,184109
39,2010-02-19,43.96,2.514,210.0451024,8.554,False,A,184109
39,2010-02-26,49.79,2.561,210.0771885,8.554,False,A,184109
39,2010-03-05,50.93,2.625,210.1092746,8.554,False,A,184109
39,2010-03-12,61.88,2.667,210.1413607,8.554,False,A,184109
39,2010-03-19,58.62,2.72,209.9803208,8.554,False,A,184109
39,2010-03-26,54.83,2.732,209.7870932,8.554,False,A,184109
39,2010-04-02,63.31,2.719,209.5938656,8.464,False,A,184109
39,2010-04-09,68.15,2.77,209.400638,8.464,False,A,184109
39,2010-04-16,66.33,2.808,209.2691428,8.464,False,A,184109
39,2010-04-23,67.64,2.795,209.2199574,8.464,False,A,184109
39,2010-04-30,70.03,2.78,209.170772,8.464,False,A,184109
39,2010-05-07,74.86,2.835,209.1215867,8.464,False,A,184109
39,2010-05-14,77.49,2.854,209.118536,8.464,False,A,184109
39,2010-05-21,76.67,2.826,209.3922937,8.464,False,A,184109
39,2010-05-28,80.22,2.759,209.6660514,8.464,False,A,184109
39,2010-06-04,79.83,2.705,209.9398091,8.464,False,A,184109
39,2010-06-11,81.78,2.668,210.2135668,8.464,False,A,184109
39,2010-06-18,83.96,2.637,210.2108417,8.464,False,A,184109
39,2010-06-25,83.24,2.653,210.0975233,8.464,False,A,184109
39,2010-07-02,81.35,2.669,209.984205,8.36,False,A,184109
39,2010-07-09,81.1,2.642,209.8708867,8.36,False,A,184109
39,2010-07-16,83.86,2.623,209.8630532,8.36,False,A,184109
39,2010-07-23,82.2,2.608,209.9958663,8.36,False,A,184109
39,2010-07-30,80.99,2.64,210.1286794,8.36,False,A,184109
39,2010-08-06,84.92,2.627,210.2614925,8.36,False,A,184109
39,2010-08-13,85.66,2.692,210.3943056,8.36,False,A,184109
39,2010-08-20,85.73,2.664,210.3617581,8.36,False,A,184109
39,2010-08-27,84.31,2.619,210.3292106,8.36,False,A,184109
39,2010-09-03,82.13,2.577,210.2966631,8.36,False,A,184109
39,2010-09-10,79.94,2.565,210.2641156,8.36,True,A,184109
39,2010-09-17,81.83,2.582,210.2924504,8.36,False,A,184109
39,2010-09-24,78.5,2.624,210.3664469,8.36,False,A,184109
39,2010-10-01,72.74,2.603,210.4404433,8.476,False,A,184109
39,2010-10-08,64.8,2.633,210.5144398,8.476,False,A,184109
39,2010-10-15,69.96,2.72,210.5805944,8.476,False,A,184109
39,2010-10-22,71.73,2.725,210.6271444,8.476,False,A,184109
39,2010-10-29,75.14,2.716,210.6736944,8.476,False,A,184109
39,2010-11-05,61.62,2.689,210.7202444,8.476,False,A,184109
39,2010-11-12,62.21,2.728,210.7667944,8.476,False,A,184109
39,2010-11-19,55.5,2.771,210.65429,8.476,False,A,184109
39,2010-11-26,67.75,2.735,210.5152765,8.476,True,A,184109
39,2010-12-03,53.55,2.708,210.376263,8.476,False,A,184109
39,2010-12-10,50.81,2.843,210.2372494,8.476,False,A,184109
39,2010-12-17,55.31,2.869,210.1787224,8.476,False,A,184109
39,2010-12-24,58.86,2.886,210.1805602,8.476,False,A,184109
39,2010-12-31,52.45,2.943,210.182398,8.476,True,A,184109
39,2011-01-07,52.74,2.976,210.1842358,8.395,False,A,184109
39,2011-01-14,41.74,2.983,210.2379731,8.395,False,A,184109
39,2011-01-21,50.25,3.016,210.6031072,8.395,False,A,184109
39,2011-01-28,47.94,3.01,210.9682412,8.395,False,A,184109
39,2011-02-04,45.96,2.989,211.3333753,8.395,False,A,184109
39,2011-02-11,40.34,3.022,211.6985093,8.395,True,A,184109
39,2011-02-18,58.2,3.045,212.0063522,8.395,False,A,184109
39,2011-02-25,67.77,3.065,212.2912786,8.395,False,A,184109
39,2011-03-04,63.56,3.288,212.576205,8.395,False,A,184109
39,2011-03-11,58.35,3.459,212.8611313,8.395,False,A,184109
39,2011-03-18,65.28,3.488,213.1096787,8.395,False,A,184109
39,2011-03-25,71.17,3.473,213.3436744,8.395,False,A,184109
39,2011-04-01,66.57,3.524,213.5776701,8.3,False,A,184109
39,2011-04-08,69.45,3.622,213.8116658,8.3,False,A,184109
39,2011-04-15,73.19,3.743,214.026217,8.3,False,A,184109
39,2011-04-22,74.98,3.807,214.1921572,8.3,False,A,184109
39,2011-04-29,76.47,3.81,214.3580974,8.3,False,A,184109
39,2011-05-06,68.75,3.906,214.5240376,8.3,False,A,184109
39,2011-05-13,77.39,3.899,214.6899778,8.3,False,A,184109
39,2011-05-20,73.31,3.907,214.465412,8.3,False,A,184109
39,2011-05-27,82.1,3.786,214.2408462,8.3,False,A,184109
39,2011-06-03,83.59,3.699,214.0162805,8.3,False,A,184109
39,2011-06-10,82.75,3.648,213.7917147,8.3,False,A,184109
39,2011-06-17,85.21,3.637,213.7481256,8.3,False,A,184109
39,2011-06-24,84.06,3.594,213.8402689,8.3,False,A,184109
39,2011-07-01,84.93,3.524,213.9324122,8.177,False,A,184109
39,2011-07-08,84.33,3.48,214.0245556,8.177,False,A,184109
39,2011-07-15,85.96,3.575,214.1083654,8.177,False,A,184109
39,2011-07-22,84.6,3.651,214.1713416,8.177,False,A,184109
39,2011-07-29,86.24,3.682,214.2343177,8.177,False,A,184109
39,2011-08-05,87.73,3.684,214.2972939,8.177,False,A,184109
39,2011-08-12,88.27,3.638,214.3602701,8.177,False,A,184109
39,2011-08-19,87.93,3.554,214.4239935,8.177,False,A,184109
39,2011-08-26,86.49,3.523,214.4878416,8.177,False,A,184109
39,2011-09-02,88.65,3.533,214.5516896,8.177,False,A,184109
39,2011-09-09,79.15,3.546,214.6155376,8.177,True,A,184109
39,2011-09-16,83.11,3.526,214.7934111,8.177,False,A,184109
39,2011-09-23,78.75,3.467,215.1233185,8.177,False,A,184109
39,2011-09-30,81.51,3.355,215.4532259,8.177,False,A,184109
39,2011-10-07,71.68,3.285,215.7831333,7.716,False,A,184109
39,2011-10-14,73.79,3.274,216.0885258,7.716,False,A,184109
39,2011-10-21,67.65,3.353,216.2468287,7.716,False,A,184109
39,2011-10-28,71.05,3.372,216.4051315,7.716,False,A,184109
39,2011-11-04,58.04,3.332,216.5634344,7.716,False,A,184109
39,2011-11-11,63.11,3.297,216.7217373,7.716,False,A,184109
39,2011-11-18,66.09,3.308,216.9395861,7.716,False,A,184109
39,2011-11-25,66.36,3.236,217.1812533,7.716,True,A,184109
39,2011-12-02,53.14,3.172,217.4229206,7.716,False,A,184109
39,2011-12-09,49.36,3.158,217.6645878,7.716,False,A,184109
39,2011-12-16,58.58,3.159,217.8781339,7.716,False,A,184109
39,2011-12-23,54.62,3.112,218.0541851,7.716,False,A,184109
39,2011-12-30,47.6,3.129,218.2302364,7.716,True,A,184109
39,2012-01-06,55.83,3.157,218.4062876,7.244,False,A,184109
39,2012-01-13,54.66,3.261,218.5823389,7.244,False,A,184109
39,2012-01-20,58.04,3.268,218.6755292,7.244,False,A,184109
39,2012-01-27,60.65,3.29,218.7687195,7.244,False,A,184109
39,2012-02-03,60.69,3.36,218.8619099,7.244,False,A,184109
39,2012-02-10,52.89,3.409,218.9551002,7.244,True,A,184109
39,2012-02-17,52.75,3.51,219.1148297,7.244,False,A,184109
39,2012-02-24,61.1,3.555,219.3244636,7.244,False,A,184109
39,2012-03-02,64.05,3.63,219.5340975,7.244,False,A,184109
39,2012-03-09,61.64,3.669,219.7437314,7.244,False,A,184109
39,2012-03-16,65.81,3.734,219.8956335,7.244,False,A,184109
39,2012-03-23,67.91,3.787,219.9705599,7.244,False,A,184109
39,2012-03-30,69.11,3.845,220.0454862,7.244,False,A,184109
39,2012-04-06,73.49,3.891,220.1204125,6.989,False,A,184109
39,2012-04-13,71.59,3.891,220.1953389,6.989,False,A,184109
39,2012-04-20,70.04,3.877,220.2483937,6.989,False,A,184109
39,2012-04-27,69.11,3.814,220.3014485,6.989,False,A,184109
39,2012-05-04,77.15,3.749,220.3545033,6.989,False,A,184109
39,2012-05-11,75.52,3.688,220.4075581,6.989,False,A,184109
39,2012-05-18,72.36,3.63,220.4252149,6.989,False,A,184109
39,2012-05-25,78.31,3.561,220.4287124,6.989,False,A,184109
39,2012-06-01,80.33,3.501,220.4322099,6.989,False,A,184109
39,2012-06-08,81.12,3.452,220.4357073,6.989,False,A,184109
39,2012-06-15,81.33,3.393,220.4494148,6.989,False,A,184109
39,2012-06-22,79.84,3.346,220.4886472,6.989,False,A,184109
39,2012-06-29,85.72,3.286,220.5278796,6.989,False,A,184109
39,2012-07-06,81.05,3.227,220.567112,6.623,False,A,184109
39,2012-07-13,78.16,3.256,220.6063444,6.623,False,A,184109
39,2012-07-20,80.32,3.311,220.6148749,6.623,False,A,184109
39,2012-07-27,82.89,3.407,220.6234054,6.623,False,A,184109
39,2012-08-03,84.05,3.417,220.6319358,6.623,False,A,184109
39,2012-08-10,83.47,3.494,220.6404663,6.623,False,A,184109
39,2012-08-17,84.72,3.571,220.7199609,6.623,False,A,184109
39,2012-08-24,80.49,3.62,220.8526787,6.623,False,A,184109
39,2012-08-31,83.72,3.638,220.9853964,6.623,False,A,184109
39,2012-09-07,83.71,3.73,221.1181142,6.623,True,A,184109
39,2012-09-14,76.71,3.717,221.2601207,6.623,False,A,184109
39,2012-09-21,73.58,3.721,221.4578604,6.623,False,A,184109
39,2012-09-28,78.04,3.666,221.6556,6.623,False,A,184109
39,2012-10-05,72.05,3.617,221.8533396,6.228,False,A,184109
39,2012-10-12,69.88,3.601,222.0510793,6.228,False,A,184109
39,2012-10-19,71.45,3.594,222.0951719,6.228,False,A,184109
39,2012-10-26,72.9,3.506,222.1136566,6.228,False,A,184109
39,2012-11-02,59.87,3.386,222.1321414,6.228,False,A,184109
39,2012-11-09,66.37,3.314,222.1506262,6.228,False,A,184109
39,2012-11-16,59.24,3.252,222.1817339,6.228,False,A,184109
39,2012-11-23,59.53,3.211,222.2296722,6.228,True,A,184109
39,2012-11-30,58.66,3.207,222.2776106,6.228,False,A,184109
39,2012-12-07,67.94,3.198,222.3255489,6.228,False,A,184109
39,2012-12-14,55.02,3.168,222.3838038,6.228,False,A,184109
39,2012-12-21,62.24,3.098,222.5039579,6.228,False,A,184109
39,2012-12-28,53.57,3.108,222.624112,6.228,True,A,184109
39,2013-01-04,47.76,3.161,222.7442661,6.266,False,A,184109
39,2013-01-11,53.33,3.243,222.8644203,6.266,False,A,184109
39,2013-01-18,48.08,3.237,222.9006165,6.266,False,A,184109
39,2013-01-25,58.52,3.227,222.9032296,6.266,False,A,184109
39,2013-02-01,63.7,3.244,222.9058427,6.266,False,A,184109
39,2013-02-08,62.72,3.417,222.9084557,6.266,True,A,184109
39,2013-02-15,56.43,3.475,222.9512794,6.266,False,A,184109
39,2013-02-22,58.39,3.597,223.0946294,6.266,False,A,184109
39,2013-03-01,54.16,3.711,223.2379794,6.266,False,A,184109
39,2013-03-08,55.67,3.658,223.3813294,6.266,False,A,184109
39,2013-03-15,59.54,3.622,223.5072315,6.266,False,A,184109
39,2013-03-22,68.91,3.611,223.5895142,6.266,False,A,184109
39,2013-03-29,57.86,3.606,223.6717968,6.266,False,A,184109
39,2013-04-05,63.99,3.583,223.7540794,6.143,False,A,184109
39,2013-04-12,65.84,3.529,223.836362,6.143,False,A,184109
39,2013-04-19,68.88,3.451,223.836362,6.143,False,A,184109
39,2013-04-26,63.95,3.417,223.836362,6.143,False,A,184109
39,2013-05-03,69.75,3.386,,,False,A,184109
39,2013-05-10,67.55,3.392,,,False,A,184109
39,2013-05-17,73.27,3.454,,,False,A,184109
39,2013-05-24,80.82,3.494,,,False,A,184109
39,2013-05-31,80.74,3.466,,,False,A,184109
39,2013-06-07,80.25,3.439,,,False,A,184109
39,2013-06-14,80.96,3.431,,,False,A,184109
39,2013-06-21,84.67,3.479,,,False,A,184109
39,2013-06-28,86.17,3.495,,,False,A,184109
39,2013-07-05,84.26,3.422,,,False,A,184109
39,2013-07-12,85.0,3.4,,,False,A,184109
39,2013-07-19,81.69,3.556,,,False,A,184109
39,2013-07-26,83.84,3.62,,,False,A,184109
40,2010-02-05,14.48,2.788,131.5279032,5.892,False,A,155083
40,2010-02-12,20.84,2.771,131.5866129,5.892,True,A,155083
40,2010-02-19,27.84,2.747,131.637,5.892,False,A,155083
40,2010-02-26,33.32,2.753,131.686,5.892,False,A,155083
40,2010-03-05,34.78,2.766,131.735,5.892,False,A,155083
40,2010-03-12,35.1,2.805,131.784,5.892,False,A,155083
40,2010-03-19,40.54,2.834,131.8242903,5.892,False,A,155083
40,2010-03-26,39.51,2.831,131.863129,5.892,False,A,155083
40,2010-04-02,41.39,2.826,131.9019677,5.435,False,A,155083
40,2010-04-09,54.31,2.849,131.9408065,5.435,False,A,155083
40,2010-04-16,43.3,2.885,131.9809,5.435,False,A,155083
40,2010-04-23,45.85,2.895,132.0226667,5.435,False,A,155083
40,2010-04-30,46.5,2.935,132.0644333,5.435,False,A,155083
40,2010-05-07,60.05,2.981,132.1062,5.435,False,A,155083
40,2010-05-14,45.5,2.983,132.152129,5.435,False,A,155083
40,2010-05-21,56.75,2.961,132.2230323,5.435,False,A,155083
40,2010-05-28,67.88,2.906,132.2939355,5.435,False,A,155083
40,2010-06-04,65.7,2.857,132.3648387,5.435,False,A,155083
40,2010-06-11,59.42,2.83,132.4357419,5.435,False,A,155083
40,2010-06-18,60.97,2.805,132.4733333,5.435,False,A,155083
40,2010-06-25,69.72,2.81,132.4976,5.435,False,A,155083
40,2010-07-02,65.47,2.815,132.5218667,5.326,False,A,155083
40,2010-07-09,76.67,2.806,132.5461333,5.326,False,A,155083
40,2010-07-16,74.25,2.796,132.5667742,5.326,False,A,155083
40,2010-07-23,71.79,2.784,132.5825806,5.326,False,A,155083
40,2010-07-30,71.35,2.792,132.5983871,5.326,False,A,155083
40,2010-08-06,69.16,2.792,132.6141935,5.326,False,A,155083
40,2010-08-13,67.47,2.81,132.63,5.326,False,A,155083
40,2010-08-20,67.05,2.796,132.6616129,5.326,False,A,155083
40,2010-08-27,62.57,2.77,132.6932258,5.326,False,A,155083
40,2010-09-03,70.66,2.735,132.7248387,5.326,False,A,155083
40,2010-09-10,62.75,2.717,132.7564516,5.326,True,A,155083
40,2010-09-17,55.34,2.716,132.7670667,5.326,False,A,155083
40,2010-09-24,55.63,2.718,132.7619333,5.326,False,A,155083
40,2010-10-01,62.01,2.717,132.7568,5.287,False,A,155083
40,2010-10-08,52.02,2.776,132.7516667,5.287,False,A,155083
40,2010-10-15,44.56,2.878,132.7633548,5.287,False,A,155083
40,2010-10-22,41.25,2.919,132.8170968,5.287,False,A,155083
40,2010-10-29,47.1,2.938,132.8708387,5.287,False,A,155083
40,2010-11-05,36.45,2.938,132.9245806,5.287,False,A,155083
40,2010-11-12,38.5,2.961,132.9783226,5.287,False,A,155083
40,2010-11-19,40.52,3.03,132.9172,5.287,False,A,155083
40,2010-11-26,32.94,3.07,132.8369333,5.287,True,A,155083
40,2010-12-03,33.6,3.065,132.7566667,5.287,False,A,155083
40,2010-12-10,21.64,3.132,132.6764,5.287,False,A,155083
40,2010-12-17,23.01,3.139,132.6804516,5.287,False,A,155083
40,2010-12-24,24.18,3.15,132.7477419,5.287,False,A,155083
40,2010-12-31,19.29,3.177,132.8150323,5.287,True,A,155083
40,2011-01-07,24.05,3.193,132.8823226,5.114,False,A,155083
40,2011-01-14,18.55,3.215,132.9510645,5.114,False,A,155083
40,2011-01-21,14.64,3.232,133.0285161,5.114,False,A,155083
40,2011-01-28,9.51,3.243,133.1059677,5.114,False,A,155083
40,2011-02-04,13.29,3.24,133.1834194,5.114,False,A,155083
40,2011-02-11,16.87,3.255,133.260871,5.114,True,A,155083
40,2011-02-18,21.82,3.263,133.3701429,5.114,False,A,155083
40,2011-02-25,16.5,3.281,133.4921429,5.114,False,A,155083
40,2011-03-04,18.49,3.437,133.6141429,5.114,False,A,155083
40,2011-03-11,30.53,3.6,133.7361429,5.114,False,A,155083
40,2011-03-18,35.76,3.634,133.8492258,5.114,False,A,155083
40,2011-03-25,28.89,3.624,133.9587419,5.114,False,A,155083
40,2011-04-01,28.6,3.638,134.0682581,4.781,False,A,155083
40,2011-04-08,34.77,3.72,134.1777742,4.781,False,A,155083
40,2011-04-15,43.69,3.823,134.2784667,4.781,False,A,155083
40,2011-04-22,39.32,3.919,134.3571,4.781,False,A,155083
40,2011-04-29,52.68,3.988,134.4357333,4.781,False,A,155083
40,2011-05-06,50.81,4.078,134.5143667,4.781,False,A,155083
40,2011-05-13,54.09,4.095,134.593,4.781,False,A,155083
40,2011-05-20,56.38,4.101,134.6803871,4.781,False,A,155083
40,2011-05-27,63.11,4.034,134.7677742,4.781,False,A,155083
40,2011-06-03,66.16,3.973,134.8551613,4.781,False,A,155083
40,2011-06-10,64.19,3.924,134.9425484,4.781,False,A,155083
40,2011-06-17,59.16,3.873,135.0837333,4.781,False,A,155083
40,2011-06-24,62.59,3.851,135.2652667,4.781,False,A,155083
40,2011-07-01,65.25,3.815,135.4468,4.584,False,A,155083
40,2011-07-08,67.86,3.784,135.6283333,4.584,False,A,155083
40,2011-07-15,68.9,3.827,135.7837419,4.584,False,A,155083
40,2011-07-22,73.34,3.882,135.8738387,4.584,False,A,155083
40,2011-07-29,67.45,3.898,135.9639355,4.584,False,A,155083
40,2011-08-05,68.1,3.903,136.0540323,4.584,False,A,155083
40,2011-08-12,68.3,3.88,136.144129,4.584,False,A,155083
40,2011-08-19,64.05,3.82,136.183129,4.584,False,A,155083
40,2011-08-26,65.01,3.796,136.2136129,4.584,False,A,155083
40,2011-09-02,63.79,3.784,136.2440968,4.584,False,A,155083
40,2011-09-09,64.83,3.809,136.2745806,4.584,True,A,155083
40,2011-09-16,58.28,3.809,136.3145,4.584,False,A,155083
40,2011-09-23,54.09,3.758,136.367,4.584,False,A,155083
40,2011-09-30,63.45,3.684,136.4195,4.584,False,A,155083
40,2011-10-07,50.21,3.633,136.472,4.42,False,A,155083
40,2011-10-14,53.9,3.583,136.5150968,4.42,False,A,155083
40,2011-10-21,51.61,3.618,136.5017742,4.42,False,A,155083
40,2011-10-28,42.09,3.604,136.4884516,4.42,False,A,155083
40,2011-11-04,35.4,3.586,136.475129,4.42,False,A,155083
40,2011-11-11,40.75,3.57,136.4618065,4.42,False,A,155083
40,2011-11-18,41.85,3.571,136.4666667,4.42,False,A,155083
40,2011-11-25,32.76,3.536,136.4788,4.42,True,A,155083
40,2011-12-02,38.51,3.501,136.4909333,4.42,False,A,155083
40,2011-12-09,34.48,3.47,136.5030667,4.42,False,A,155083
40,2011-12-16,29.53,3.445,136.5335161,4.42,False,A,155083
40,2011-12-23,24.46,3.413,136.5883871,4.42,False,A,155083
40,2011-12-30,18.75,3.402,136.6432581,4.42,True,A,155083
40,2012-01-06,23.29,3.439,136.698129,4.261,False,A,155083
40,2012-01-13,25.9,3.523,136.753,4.261,False,A,155083
40,2012-01-20,14.02,3.542,136.8564194,4.261,False,A,155083
40,2012-01-27,22.91,3.568,136.9598387,4.261,False,A,155083
40,2012-02-03,27.86,3.633,137.0632581,4.261,False,A,155083
40,2012-02-10,23.92,3.655,137.1666774,4.261,True,A,155083
40,2012-02-17,25.56,3.703,137.2583103,4.261,False,A,155083
40,2012-02-24,29.88,3.751,137.3411034,4.261,False,A,155083
40,2012-03-02,23.79,3.827,137.4238966,4.261,False,A,155083
40,2012-03-09,30.58,3.876,137.5066897,4.261,False,A,155083
40,2012-03-16,37.13,3.867,137.5843871,4.261,False,A,155083
40,2012-03-23,52.27,3.889,137.6552903,4.261,False,A,155083
40,2012-03-30,36.25,3.921,137.7261935,4.261,False,A,155083
40,2012-04-06,36.54,3.957,137.7970968,4.125,False,A,155083
40,2012-04-13,40.65,4.025,137.868,4.125,False,A,155083
40,2012-04-20,55.3,4.046,137.9230667,4.125,False,A,155083
40,2012-04-27,47.51,4.023,137.9781333,4.125,False,A,155083
40,2012-05-04,44.47,3.991,138.0332,4.125,False,A,155083
40,2012-05-11,52.06,3.947,138.0882667,4.125,False,A,155083
40,2012-05-18,57.59,3.899,138.1065806,4.125,False,A,155083
40,2012-05-25,65.25,3.85,138.1101935,4.125,False,A,155083
40,2012-06-01,64.75,3.798,138.1138065,4.125,False,A,155083
40,2012-06-08,55.78,3.746,138.1174194,4.125,False,A,155083
40,2012-06-15,63.39,3.683,138.1295333,4.125,False,A,155083
40,2012-06-22,69.32,3.629,138.1629,4.125,False,A,155083
40,2012-06-29,64.42,3.577,138.1962667,4.125,False,A,155083
40,2012-07-06,69.08,3.538,138.2296333,4.156,False,A,155083
40,2012-07-13,67.48,3.561,138.263,4.156,False,A,155083
40,2012-07-20,70.45,3.61,138.2331935,4.156,False,A,155083
40,2012-07-27,67.88,3.701,138.2033871,4.156,False,A,155083
40,2012-08-03,70.15,3.698,138.1735806,4.156,False,A,155083
40,2012-08-10,70.09,3.772,138.1437742,4.156,False,A,155083
40,2012-08-17,69.41,3.84,138.1857097,4.156,False,A,155083
40,2012-08-24,63.91,3.874,138.2814516,4.156,False,A,155083
40,2012-08-31,66.11,3.884,138.3771935,4.156,False,A,155083
40,2012-09-07,65.06,3.921,138.4729355,4.156,True,A,155083
40,2012-09-14,59.38,3.988,138.5673,4.156,False,A,155083
40,2012-09-21,54.12,4.056,138.6534,4.156,False,A,155083
40,2012-09-28,50.98,4.018,138.7395,4.156,False,A,155083
40,2012-10-05,57.21,4.027,138.8256,4.145,False,A,155083
40,2012-10-12,47.35,4.029,138.9117,4.145,False,A,155083
40,2012-10-19,46.33,4.0,138.8336129,4.145,False,A,155083
40,2012-10-26,49.65,3.917,138.7281613,4.145,False,A,155083
40,2012-11-02,52.38,3.817,138.6227097,4.145,False,A,155083
40,2012-11-09,34.19,3.792,138.5172581,4.145,False,A,155083
40,2012-11-16,36.91,3.754,138.4473,4.145,False,A,155083
40,2012-11-23,29.93,3.727,138.4246667,4.145,True,A,155083
40,2012-11-30,26.96,3.713,138.4020333,4.145,False,A,155083
40,2012-12-07,31.57,3.679,138.3794,4.145,False,A,155083
40,2012-12-14,32.1,3.639,138.3685484,4.145,False,A,155083
40,2012-12-21,31.77,3.574,138.4283871,4.145,False,A,155083
40,2012-12-28,23.54,3.56,138.4882258,4.145,True,A,155083
40,2013-01-04,10.13,3.577,138.5480645,3.932,False,A,155083
40,2013-01-11,22.49,3.595,138.6079032,3.932,False,A,155083
40,2013-01-18,28.88,3.593,138.6701613,3.932,False,A,155083
40,2013-01-25,9.8,3.579,138.7333871,3.932,False,A,155083
40,2013-02-01,19.64,3.608,138.7966129,3.932,False,A,155083
40,2013-02-08,15.44,3.755,138.8598387,3.932,True,A,155083
40,2013-02-15,22.96,3.807,138.9004286,3.932,False,A,155083
40,2013-02-22,21.28,3.866,138.8844286,3.932,False,A,155083
40,2013-03-01,33.18,3.885,138.8684286,3.932,False,A,155083
40,2013-03-08,30.77,3.868,138.8524286,3.932,False,A,155083
40,2013-03-15,34.03,3.843,138.8597742,3.932,False,A,155083
